0.08303375119605354, 2.170419117902893e-10
0.11957482434098135, 1.2924954909901637e-10
0.1721967080882178, 7.830781458955427e-11
0.24271307232444037, 4.205038505373698e-11
0.34952501326754737, 2.9755124687089956e-11
0.4926591847559935, 2.4591927238938597e-11
0.7094661463394045, 2.1402869485168232e-11
1.0216844187142926, 2.454718119701895e-11
1.4713021288322286, 2.8153426115916178e-11
2.0738158352214966, 2.5805118905481234e-11
2.986450216209693, 3.282307839469152e-11
4.209433010466703, 3.5748702853899244e-11
6.061898993497566, 4.70668362593782e-11
8.729588834409952, 5.3981460702267926e-11
12.304447336143602, 6.085648767299628e-11
17.719326269606807, 5.873948596782856e-11
24.975576863014943, 7.218476992282414e-11
35.96670237333118, 5.0204972946100427e-11
52.91788576895734, 4.148881229377891e-11
65.57981487024361, 5.3710342833461574e-11
105.13301770262375, 5.364708660556781e-11
164.96480740980172, 5.4519047385478924e-11
253.35338318809602, 4.826680422999541e-11
397.53821375568685, 4.578129940195344e-11
610.5402296585314, 3.782908652515532e-11
978.7758153916227, 3.29146300454382e-11
1503.2064602490568, 2.7670522125463838e-11
2358.689683136208, 1.9916211835082754e-11
3622.481791700689, 1.483886405213513e-11
5807.311946333435, 8.388761788834298e-12
8918.884893898903, 7.0522262702860286e-12
13994.672282630645, 4.346101759527222e-12
21493.054337373003, 1.8646332970743835e-12
